2096,25514,378,tranfer,2018-05-07 11:46:47,
2097,25513,369,tranfer,2018-05-07 11:46:47,
2098,25514,369,tranfer,2018-05-07 11:46:47,
2099,25513,379,tranfer,2018-05-07 11:46:47,
2100,25514,379,tranfer,2018-05-07 11:46:47,
2101,25515,377,tranfer,2018-05-07 11:46:47,
2102,25516,380,tranfer,2018-05-07 11:46:47,
2103,25517,377,tranfer,2018-05-07 11:46:47,
2104,25518,377,tranfer,2018-05-07 11:46:47,
2105,25518,381,tranfer,2018-05-07 11:46:47,
2106,25518,382,tranfer,2018-05-07 11:46:47,
2107,25519,383,tranfer,2018-05-07 11:46:47,
2108,25520,377,tranfer,2018-05-07 11:46:47,
2109,25520,383,tranfer,2018-05-07 11:46:47,
2110,25520,382,tranfer,2018-05-07 11:46:47,
2111,25521,384,tranfer,2018-05-07 11:46:47,
2112,25521,368,tranfer,2018-05-07 11:46:47,
2113,25522,385,tranfer,2018-05-07 11:46:47,
2114,25522,386,tranfer,2018-05-07 11:46:47,
2115,25523,387,tranfer,2018-05-07 11:46:47,
2116,25524,378,tranfer,2018-05-07 11:46:47,
2117,25524,369,tranfer,2018-05-07 11:46:47,
2118,25525,378,tranfer,2018-05-07 11:46:47,
2119,25525,371,tranfer,2018-05-07 11:46:47,
2120,25526,388,tranfer,2018-05-07 11:46:47,
2121,25526,389,tranfer,2018-05-07 11:46:47,
2122,25527,368,tranfer,2018-05-07 11:46:47,
2123,25528,370,tranfer,2018-05-07 11:46:47,
2124,25529,384,tranfer,2018-05-07 11:46:47,
2125,25529,390,tranfer,2018-05-07 11:46:47,
2126,25529,376,tranfer,2018-05-07 11:46:47,
2127,25530,391,tranfer,2018-05-07 11:46:47,
2128,25530,367,tranfer,2018-05-07 11:46:47,
2129,25531,370,tranfer,2018-05-07 11:46:47,
2130,25532,370,tranfer,2018-05-07 11:46:47,
2131,25531,367,tranfer,2018-05-07 11:46:47,
2132,25532,367,tranfer,2018-05-07 11:46:47,
2133,25531,392,tranfer,2018-05-07 11:46:47,
2134,25532,392,tranfer,2018-05-07 11:46:47,
2135,25531,370,tranfer,2018-05-07 11:46:47,
2136,25532,370,tranfer,2018-05-07 11:46:47,
2137,25531,367,tranfer,2018-05-07 11:46:47,
2138,25532,367,tranfer,2018-05-07 11:46:47,
2139,25531,392,tranfer,2018-05-07 11:46:47,
2140,25532,392,tranfer,2018-05-07 11:46:47,
2141,25533,393,tranfer,2018-05-07 11:46:47,
2142,25533,379,tranfer,2018-05-07 11:46:47,
2143,25534,370,tranfer,2018-05-07 11:46:47,
2144,25535,388,tranfer,2018-05-07 11:46:47,
2145,25535,389,tranfer,2018-05-07 11:46:47,
2146,25536,369,tranfer,2018-05-07 11:46:47,
2147,25536,373,tranfer,2018-05-07 11:46:47,
2148,25537,386,tranfer,2018-05-07 11:46:47,
2149,25538,387,tranfer,2018-05-07 11:46:47,
2150,25538,386,tranfer,2018-05-07 11:46:47,
2151,25539,367,tranfer,2018-05-07 11:46:47,
2152,25539,368,tranfer,2018-05-07 11:46:47,
2153,25540,368,tranfer,2018-05-07 11:46:47,
2154,25540,394,tranfer,2018-05-07 11:46:47,
2155,25541,377,tranfer,2018-05-07 11:46:47,
2156,25541,391,tranfer,2018-05-07 11:46:47,
2157,25541,372,tranfer,2018-05-07 11:46:47,
2158,25542,394,tranfer,2018-05-07 11:46:47,
2159,25543,395,tranfer,2018-05-07 11:46:47,
2160,25543,367,tranfer,2018-05-07 11:46:47,
2161,25544,394,tranfer,2018-05-07 11:46:47,
2162,25544,390,tranfer,2018-05-07 11:46:47,
2163,25545,368,tranfer,2018-05-07 11:46:47,
2164,25546,387,tranfer,2018-05-07 11:46:47,
2165,25546,394,tranfer,2018-05-07 11:46:47,
2166,25547,387,tranfer,2018-05-07 11:46:47,
2167,25548,369,tranfer,2018-05-07 11:46:47,
2168,25548,372,tranfer,2018-05-07 11:46:47,
2169,25549,396,tranfer,2018-05-07 11:46:47,
2170,25549,397,tranfer,2018-05-07 11:46:47,
2171,25549,398,tranfer,2018-05-07 11:46:47,
2172,25550,399,tranfer,2018-05-07 11:46:47,
2173,25550,400,tranfer,2018-05-07 11:46:47,
2174,25550,401,tranfer,2018-05-07 11:46:47,
2175,25551,402,tranfer,2018-05-07 11:46:47,
2176,25552,403,tranfer,2018-05-07 11:46:47,
2177,25553,404,tranfer,2018-05-07 11:46:47,
2178,25554,405,tranfer,2018-05-07 11:46:47,
2179,25555,406,tranfer,2018-05-07 11:46:47,
2180,25555,407,tranfer,2018-05-07 11:46:47,
2181,25556,408,tranfer,2018-05-07 11:46:47,
2182,25556,409,tranfer,2018-05-07 11:46:47,
2183,25556,410,tranfer,2018-05-07 11:46:47,
2184,25556,411,tranfer,2018-05-07 11:46:47,
2185,25557,412,tranfer,2018-05-07 11:46:47,
2186,25557,352,tranfer,2018-05-07 11:46:47,
2187,25558,413,tranfer,2018-05-07 11:46:47,
2188,25559,414,tranfer,2018-05-07 11:46:47,
2189,25560,415,tranfer,2018-05-07 11:46:47,
2190,25561,416,tranfer,2018-05-07 11:46:47,
2191,25562,399,tranfer,2018-05-07 11:46:47,
2192,25562,417,tranfer,2018-05-07 11:46:47,
2193,25563,413,tranfer,2018-05-07 11:46:47,
2194,25563,417,tranfer,2018-05-07 11:46:47,
2195,25564,406,tranfer,2018-05-07 11:46:47,
2196,25564,418,tranfer,2018-05-07 11:46:47,
2197,25565,408,tranfer,2018-05-07 11:46:47,
2198,25565,409,tranfer,2018-05-07 11:46:47,
2199,25565,410,tranfer,2018-05-07 11:46:47,
2200,25565,411,tranfer,2018-05-07 11:46:47,
2201,25566,412,tranfer,2018-05-07 11:46:47,
2202,25566,352,tranfer,2018-05-07 11:46:47,
2203,25567,419,tranfer,2018-05-07 11:46:47,
2204,25568,413,tranfer,2018-05-07 11:46:47,
2205,25569,420,tranfer,2018-05-07 11:46:47,
2206,25570,421,tranfer,2018-05-07 11:46:47,
2207,25571,422,tranfer,2018-05-07 11:46:47,
2208,25572,423,tranfer,2018-05-07 11:46:47,
2209,25573,424,tranfer,2018-05-07 11:46:47,
2210,25574,425,tranfer,2018-05-07 11:46:47,
2211,25575,426,tranfer,2018-05-07 11:46:47,
2212,25576,427,tranfer,2018-05-07 11:46:47,
2213,25577,428,tranfer,2018-05-07 11:46:47,
2214,25578,429,tranfer,2018-05-07 11:46:47,
2215,25579,430,tranfer,2018-05-07 11:46:47,
2216,25580,431,tranfer,2018-05-07 11:46:47,
2217,25581,432,tranfer,2018-05-07 11:46:47,
2218,25582,433,tranfer,2018-05-07 11:46:47,
2219,25583,434,tranfer,2018-05-07 11:46:47,
2220,25584,435,tranfer,2018-05-07 11:46:47,
2221,25585,436,tranfer,2018-05-07 11:46:47,
2222,25586,437,tranfer,2018-05-07 11:46:47,
2223,25587,438,tranfer,2018-05-07 11:46:47,
2224,25588,436,tranfer,2018-05-07 11:46:47,
2225,25589,439,tranfer,2018-05-07 11:46:47,
2226,25590,440,tranfer,2018-05-07 11:46:47,
2227,25591,441,tranfer,2018-05-07 11:46:47,
2228,25591,442,tranfer,2018-05-07 11:46:47,
2229,25592,439,tranfer,2018-05-07 11:46:47,
2230,25593,443,tranfer,2018-05-07 11:46:47,
2231,25594,444,tranfer,2018-05-07 11:46:47,
2232,25595,445,tranfer,2018-05-07 11:46:47,
2233,25595,439,tranfer,2018-05-07 11:46:47,
2234,25596,430,tranfer,2018-05-07 11:46:47,
2235,25597,446,tranfer,2018-05-07 11:46:47,
2236,25598,447,tranfer,2018-05-07 11:46:47,
2237,25599,431,tranfer,2018-05-07 11:46:47,
2238,25600,433,tranfer,2018-05-07 11:46:47,
2239,25600,438,tranfer,2018-05-07 11:46:47,
2240,25601,448,tranfer,2018-05-07 11:46:47,
2241,25602,432,tranfer,2018-05-07 11:46:47,
2242,25603,364,tranfer,2018-05-07 11:46:47,
2243,25604,441,tranfer,2018-05-07 11:46:47,
2244,25605,449,tranfer,2018-05-07 11:46:47,
2245,25606,364,tranfer,2018-05-07 11:46:47,
2246,25607,430,tranfer,2018-05-07 11:46:47,
2247,25608,450,tranfer,2018-05-07 11:46:47,
2248,25608,451,tranfer,2018-05-07 11:46:47,
2249,25609,452,tranfer,2018-05-07 11:46:47,
2250,25610,453,tranfer,2018-05-07 11:46:47,
2251,25611,454,tranfer,2018-05-07 11:46:47,
2252,25612,455,tranfer,2018-05-07 11:46:47,
2253,25612,456,tranfer,2018-05-07 11:46:47,
2254,25613,450,tranfer,2018-05-07 11:46:47,
2255,25613,451,tranfer,2018-05-07 11:46:47,
2256,25614,457,tranfer,2018-05-07 11:46:47,
2257,25615,452,tranfer,2018-05-07 11:46:47,
2258,25616,458,tranfer,2018-05-07 11:46:47,
2259,25617,454,tranfer,2018-05-07 11:46:47,
2260,25618,459,tranfer,2018-05-07 11:46:47,
2261,25618,460,tranfer,2018-05-07 11:46:47,
2262,25619,461,tranfer,2018-05-07 11:46:47,
2263,25619,462,tranfer,2018-05-07 11:46:47,
2264,25620,458,tranfer,2018-05-07 11:46:47,
2265,25621,463,tranfer,2018-05-07 11:46:47,
2266,25622,464,tranfer,2018-05-07 11:46:47,
2267,25623,465,tranfer,2018-05-07 11:46:47,
2268,25624,466,tranfer,2018-05-07 11:46:47,
2269,25625,467,tranfer,2018-05-07 11:46:47,
2270,25626,464,tranfer,2018-05-07 11:46:47,
2271,25627,468,tranfer,2018-05-07 11:46:47,
2272,25628,469,tranfer,2018-05-07 11:46:47,
2273,25629,470,tranfer,2018-05-07 11:46:47,
2274,25630,471,tranfer,2018-05-07 11:46:47,
2275,25631,472,tranfer,2018-05-07 11:46:47,
2276,25631,473,tranfer,2018-05-07 11:46:47,
2277,25631,474,tranfer,2018-05-07 11:46:47,
2278,25632,475,tranfer,2018-05-07 11:46:47,
2279,25632,476,tranfer,2018-05-07 11:46:47,
2280,25633,477,tranfer,2018-05-07 11:46:47,
2281,25633,478,tranfer,2018-05-07 11:46:47,
2282,25633,474,tranfer,2018-05-07 11:46:47,
2283,25634,479,tranfer,2018-05-07 11:46:47,
2284,25635,480,tranfer,2018-05-07 11:46:47,
2285,25635,481,tranfer,2018-05-07 11:46:47,
2286,25636,473,tranfer,2018-05-07 11:46:47,
2287,25636,482,tranfer,2018-05-07 11:46:47,
2288,25637,478,tranfer,2018-05-07 11:46:47,
2289,25637,483,tranfer,2018-05-07 11:46:47,
2290,25638,472,tranfer,2018-05-07 11:46:47,
2291,25639,475,tranfer,2018-05-07 11:46:47,
2292,25639,484,tranfer,2018-05-07 11:46:47,
2293,25640,485,tranfer,2018-05-07 11:46:47,
2294,25640,478,tranfer,2018-05-07 11:46:47,
2295,25640,486,tranfer,2018-05-07 11:46:47,
2296,25640,474,tranfer,2018-05-07 11:46:47,
2297,25641,473,tranfer,2018-05-07 11:46:47,
2298,25642,476,tranfer,2018-05-07 11:46:47,
2299,25643,480,tranfer,2018-05-07 11:46:47,
2300,25644,480,tranfer,2018-05-07 11:46:47,
2301,25644,487,tranfer,2018-05-07 11:46:47,
2302,25645,354,tranfer,2018-05-07 11:46:47,
2303,25646,488,tranfer,2018-05-07 11:46:47,
2304,25647,360,tranfer,2018-05-07 11:46:47,
2305,25648,359,tranfer,2018-05-07 11:46:47,
2306,25649,353,tranfer,2018-05-07 11:46:47,
2307,25650,357,tranfer,2018-05-07 11:46:47,
2308,25651,356,tranfer,2018-05-07 11:46:47,
2309,25652,353,tranfer,2018-05-07 11:46:47,
2310,25653,356,tranfer,2018-05-07 11:46:47,
2311,25654,357,tranfer,2018-05-07 11:46:47,
2312,25655,489,tranfer,2018-05-07 11:46:47,
2313,25656,489,tranfer,2018-05-07 11:46:47,
2314,25657,371,tranfer,2018-05-07 11:46:47,
2315,25658,355,tranfer,2018-05-07 11:46:47,
2316,25659,358,tranfer,2018-05-07 11:46:47,
2317,25660,362,tranfer,2018-05-07 11:46:47,
2318,25661,490,tranfer,2018-05-07 11:46:47,
2319,25662,355,tranfer,2018-05-07 11:46:47,
2320,25663,361,tranfer,2018-05-07 11:46:47,
2321,25664,491,tranfer,2018-05-07 11:46:47,
2322,25665,492,tranfer,2018-05-07 11:46:47,
2323,25666,493,tranfer,2018-05-07 11:46:47,
2324,25667,353,tranfer,2018-05-07 11:46:47,
2325,25668,494,tranfer,2018-05-07 11:46:47,
2326,25669,493,tranfer,2018-05-07 11:46:47,
2327,25670,494,tranfer,2018-05-07 11:46:47,
2328,25671,492,tranfer,2018-05-07 11:46:47,
2329,25672,359,tranfer,2018-05-07 11:46:47,
2330,25673,495,tranfer,2018-05-07 11:46:47,
2331,25674,495,tranfer,2018-05-07 11:46:47,
2332,25675,361,tranfer,2018-05-07 11:46:47,
2333,25676,496,tranfer,2018-05-07 11:46:47,
2334,25677,495,tranfer,2018-05-07 11:46:47,
2335,25678,497,tranfer,2018-05-07 11:46:47,
2336,25679,492,tranfer,2018-05-07 11:46:47,
2337,25680,359,tranfer,2018-05-07 11:46:47,
2338,25681,360,tranfer,2018-05-07 11:46:47,
2339,25682,498,tranfer,2018-05-07 11:46:47,
2340,25683,498,tranfer,2018-05-07 11:46:47,
2341,25684,356,tranfer,2018-05-07 11:46:47,
2342,25685,495,tranfer,2018-05-07 11:46:47,
2343,25686,360,tranfer,2018-05-07 11:46:47,
2344,25687,488,tranfer,2018-05-07 11:46:47,
2345,25688,488,tranfer,2018-05-07 11:46:47,
2346,25689,489,tranfer,2018-05-07 11:46:47,
2347,25690,489,tranfer,2018-05-07 11:46:47,
2348,25691,499,tranfer,2018-05-07 11:46:47,
2349,25692,499,tranfer,2018-05-07 11:46:47,
2350,25693,499,tranfer,2018-05-07 11:46:47,
2351,25694,493,tranfer,2018-05-07 11:46:47,
2352,25695,500,tranfer,2018-05-07 11:46:47,
2353,25696,500,tranfer,2018-05-07 11:46:47,
2354,25697,500,tranfer,2018-05-07 11:46:47,
2355,25698,493,tranfer,2018-05-07 11:46:47,
2356,25699,355,tranfer,2018-05-07 11:46:47,
2357,25700,501,tranfer,2018-05-07 11:46:47,
2358,25701,492,tranfer,2018-05-07 11:46:47,
2359,25702,363,tranfer,2018-05-07 11:46:47,
2360,25703,363,tranfer,2018-05-07 11:46:47,
2361,25704,501,tranfer,2018-05-07 11:46:47,
2362,25705,502,tranfer,2018-05-07 11:46:47,
2363,25706,501,tranfer,2018-05-07 11:46:47,
2364,25707,361,tranfer,2018-05-07 11:46:47,
2365,25708,493,tranfer,2018-05-07 11:46:47,
2366,25709,357,tranfer,2018-05-07 11:46:47,
2367,25710,500,tranfer,2018-05-07 11:46:47,
2368,25711,363,tranfer,2018-05-07 11:46:47,
2369,25712,358,tranfer,2018-05-07 11:46:47,
2370,25713,493,tranfer,2018-05-07 11:46:47,
2371,25714,498,tranfer,2018-05-07 11:46:47,
2372,25715,503,tranfer,2018-05-07 11:46:47,
2373,25716,504,tranfer,2018-05-07 11:46:47,
2374,25717,505,tranfer,2018-05-07 11:46:47,
2375,25718,498,tranfer,2018-05-07 11:46:47,
2376,25719,351,tranfer,2018-05-07 11:46:47,
2377,25720,496,tranfer,2018-05-07 11:46:47,
2378,25721,383,tranfer,2018-05-07 11:46:47,
2379,25721,377,tranfer,2018-05-07 11:46:47,
2380,25722,369,tranfer,2018-05-07 11:46:47,
2381,25723,372,tranfer,2018-05-07 11:46:47,
2382,25723,377,tranfer,2018-05-07 11:46:47,
2383,25724,393,tranfer,2018-05-07 11:46:47,
2384,25725,506,tranfer,2018-05-07 11:46:47,
2385,25725,389,tranfer,2018-05-07 11:46:47,
2386,25726,394,tranfer,2018-05-07 11:46:47,
2387,25727,506,tranfer,2018-05-07 11:46:47,
2388,25727,383,tranfer,2018-05-07 11:46:47,
2389,25727,377,tranfer,2018-05-07 11:46:47,
2390,25728,393,tranfer,2018-05-07 11:46:47,
2391,25728,372,tranfer,2018-05-07 11:46:47,
2392,25728,379,tranfer,2018-05-07 11:46:47,
2393,25729,507,tranfer,2018-05-07 11:46:47,
2394,25730,391,tranfer,2018-05-07 11:46:47,
2395,25731,388,tranfer,2018-05-07 11:46:47,
2396,25731,389,tranfer,2018-05-07 11:46:47,
2397,25732,371,tranfer,2018-05-07 11:46:47,
2398,25732,383,tranfer,2018-05-07 11:46:47,
2399,25732,378,tranfer,2018-05-07 11:46:47,
2400,25733,375,tranfer,2018-05-07 11:46:47,
2401,25733,374,tranfer,2018-05-07 11:46:47,
2402,25734,386,tranfer,2018-05-07 11:46:47,
2403,25734,385,tranfer,2018-05-07 11:46:47,
2404,25735,394,tranfer,2018-05-07 11:46:47,
2405,25735,368,tranfer,2018-05-07 11:46:47,
2406,25736,384,tranfer,2018-05-07 11:46:47,
2407,25737,375,tranfer,2018-05-07 11:46:47,
2408,25737,391,tranfer,2018-05-07 11:46:47,
2409,25738,508,tranfer,2018-05-07 11:46:47,
2410,25739,369,tranfer,2018-05-07 11:46:47,
2411,25739,372,tranfer,2018-05-07 11:46:47,
2412,25740,388,tranfer,2018-05-07 11:46:47,
2413,25740,389,tranfer,2018-05-07 11:46:47,
2414,25741,368,tranfer,2018-05-07 11:46:47,
2415,25742,376,tranfer,2018-05-07 11:46:47,
2416,25742,367,tranfer,2018-05-07 11:46:47,
2417,25743,369,tranfer,2018-05-07 11:46:47,
2418,25743,372,tranfer,2018-05-07 11:46:47,
2419,25744,367,tranfer,2018-05-07 11:46:47,
2420,25744,395,tranfer,2018-05-07 11:46:47,
2421,25745,387,tranfer,2018-05-07 11:46:47,
2422,25746,368,tranfer,2018-05-07 11:46:47,
2423,25747,372,tranfer,2018-05-07 11:46:47,
2424,25748,386,tranfer,2018-05-07 11:46:47,
2425,25748,385,tranfer,2018-05-07 11:46:47,
2426,25749,370,tranfer,2018-05-07 11:46:47,
2427,25750,374,tranfer,2018-05-07 11:46:47,
2428,25750,367,tranfer,2018-05-07 11:46:47,
2429,25751,371,tranfer,2018-05-07 11:46:47,
2430,25751,369,tranfer,2018-05-07 11:46:47,
2431,25751,367,tranfer,2018-05-07 11:46:47,
2432,25752,366,tranfer,2018-05-07 11:46:47,
2433,25752,394,tranfer,2018-05-07 11:46:47,
2434,25753,372,tranfer,2018-05-07 11:46:47,
2435,25754,509,tranfer,2018-05-07 11:46:47,
2436,25754,367,tranfer,2018-05-07 11:46:47,
2437,25755,391,tranfer,2018-05-07 11:46:47,
2438,25756,506,tranfer,2018-05-07 11:46:47,
2439,25756,383,tranfer,2018-05-07 11:46:47,
2440,25757,507,tranfer,2018-05-07 11:46:47,
2441,25758,390,tranfer,2018-05-07 11:46:47,
2442,25759,508,tranfer,2018-05-07 11:46:47,
2443,25760,366,tranfer,2018-05-07 11:46:47,
2444,25760,395,tranfer,2018-05-07 11:46:47,
2445,25761,375,tranfer,2018-05-07 11:46:47,
2446,25762,384,tranfer,2018-05-07 11:46:47,
2447,25762,390,tranfer,2018-05-07 11:46:47,
2448,25763,391,tranfer,2018-05-07 11:46:47,
2449,25764,390,tranfer,2018-05-07 11:46:47,
2450,25765,509,tranfer,2018-05-07 11:46:47,
2451,25766,375,tranfer,2018-05-07 11:46:47,
2452,25766,374,tranfer,2018-05-07 11:46:47,
2453,25767,510,tranfer,2018-05-07 11:46:47,
2454,25768,387,tranfer,2018-05-07 11:46:47,
2455,25769,393,tranfer,2018-05-07 11:46:47,
2456,25769,379,tranfer,2018-05-07 11:46:47,
2457,25769,378,tranfer,2018-05-07 11:46:47,
2458,25770,371,tranfer,2018-05-07 11:46:47,
2459,25770,383,tranfer,2018-05-07 11:46:47,
2460,25771,387,tranfer,2018-05-07 11:46:47,
2461,25772,386,tranfer,2018-05-07 11:46:47,
2462,25772,385,tranfer,2018-05-07 11:46:47,
2463,25773,368,tranfer,2018-05-07 11:46:47,
2464,25774,385,tranfer,2018-05-07 11:46:47,
2465,25775,511,tranfer,2018-05-07 11:46:47,
2466,25776,511,tranfer,2018-05-07 11:46:47,
2467,25777,394,tranfer,2018-05-07 11:46:47,
2468,25777,377,tranfer,2018-05-07 11:46:47,
2469,25778,508,tranfer,2018-05-07 11:46:47,
2470,25779,388,tranfer,2018-05-07 11:46:47,
2471,25779,389,tranfer,2018-05-07 11:46:47,
2472,25780,511,tranfer,2018-05-07 11:46:47,
2473,25781,386,tranfer,2018-05-07 11:46:47,
2474,25781,385,tranfer,2018-05-07 11:46:47,
2475,25782,369,tranfer,2018-05-07 11:46:47,
2476,25782,379,tranfer,2018-05-07 11:46:47,
2477,25783,368,tranfer,2018-05-07 11:46:47,
2478,25783,389,tranfer,2018-05-07 11:46:47,
2479,25784,369,tranfer,2018-05-07 11:46:47,
2480,25784,378,tranfer,2018-05-07 11:46:47,
2481,25785,369,tranfer,2018-05-07 11:46:47,
2482,25785,372,tranfer,2018-05-07 11:46:47,
2483,25786,372,tranfer,2018-05-07 11:46:47,
2484,25787,371,tranfer,2018-05-07 11:46:47,
2485,25788,378,tranfer,2018-05-07 11:46:47,
2486,25789,386,tranfer,2018-05-07 11:46:47,
2487,25790,384,tranfer,2018-05-07 11:46:47,
2488,25790,390,tranfer,2018-05-07 11:46:47,
2489,25791,387,tranfer,2018-05-07 11:46:47,
2490,25792,369,tranfer,2018-05-07 11:46:47,
2491,25793,512,tranfer,2018-05-07 11:46:47,
2492,25793,513,tranfer,2018-05-07 11:46:47,
2493,25794,514,tranfer,2018-05-07 11:46:47,
2494,25795,515,tranfer,2018-05-07 11:46:47,
2495,25795,516,tranfer,2018-05-07 11:46:47,
2496,25796,379,tranfer,2018-05-07 11:46:47,
2497,25797,376,tranfer,2018-05-07 11:46:47,
2498,25797,510,tranfer,2018-05-07 11:46:47,
2499,25798,508,tranfer,2018-05-07 11:46:47,
2500,25799,508,tranfer,2018-05-07 11:46:47,
2501,25800,368,tranfer,2018-05-07 11:46:47,
2502,25801,374,tranfer,2018-05-07 11:46:47,
2503,25802,376,tranfer,2018-05-07 11:46:47,
2504,25802,366,tranfer,2018-05-07 11:46:47,
2505,25803,400,tranfer,2018-05-07 11:46:47,
2506,25804,415,tranfer,2018-05-07 11:46:47,
2507,25805,406,tranfer,2018-05-07 11:46:47,
2508,25805,411,tranfer,2018-05-07 11:46:47,
2509,25806,400,tranfer,2018-05-07 11:46:47,
2510,25807,412,tranfer,2018-05-07 11:46:47,
2511,25808,427,tranfer,2018-05-07 11:46:47,
2512,25809,427,tranfer,2018-05-07 11:46:47,
2513,25810,405,tranfer,2018-05-07 11:46:47,
2514,25811,422,tranfer,2018-05-07 11:46:47,
2515,25812,406,tranfer,2018-05-07 11:46:47,
2516,25813,405,tranfer,2018-05-07 11:46:47,
2517,25814,422,tranfer,2018-05-07 11:46:47,
2518,25815,406,tranfer,2018-05-07 11:46:47,
2519,25816,517,tranfer,2018-05-07 11:46:47,
2520,25817,396,tranfer,2018-05-07 11:46:47,
2521,25818,403,tranfer,2018-05-07 11:46:47,
2522,25819,401,tranfer,2018-05-07 11:46:47,
2523,25820,412,tranfer,2018-05-07 11:46:47,
2524,25821,401,tranfer,2018-05-07 11:46:47,
2525,25822,407,tranfer,2018-05-07 11:46:47,
2526,25823,422,tranfer,2018-05-07 11:46:47,
2527,25824,425,tranfer,2018-05-07 11:46:47,
2528,25825,407,tranfer,2018-05-07 11:46:47,
2529,25826,352,tranfer,2018-05-07 11:46:47,
2530,25827,396,tranfer,2018-05-07 11:46:47,
2531,25828,401,tranfer,2018-05-07 11:46:47,
2532,25829,413,tranfer,2018-05-07 11:46:47,
2533,25830,409,tranfer,2018-05-07 11:46:47,
2534,25830,411,tranfer,2018-05-07 11:46:47,
2535,25831,413,tranfer,2018-05-07 11:46:47,
2536,25832,409,tranfer,2018-05-07 11:46:47,
2537,25833,399,tranfer,2018-05-07 11:46:47,
2538,25834,414,tranfer,2018-05-07 11:46:47,
2539,25835,399,tranfer,2018-05-07 11:46:47,
2540,25836,399,tranfer,2018-05-07 11:46:47,
2541,25837,406,tranfer,2018-05-07 11:46:47,
2542,25838,396,tranfer,2018-05-07 11:46:47,
2543,25839,426,tranfer,2018-05-07 11:46:47,
2544,25840,518,tranfer,2018-05-07 11:46:47,
2545,25841,518,tranfer,2018-05-07 11:46:47,
2546,25841,409,tranfer,2018-05-07 11:46:47,
2547,25842,352,tranfer,2018-05-07 11:46:47,
2548,25843,412,tranfer,2018-05-07 11:46:47,
2549,25844,405,tranfer,2018-05-07 11:46:47,
2550,25845,405,tranfer,2018-05-07 11:46:47,
2551,25846,405,tranfer,2018-05-07 11:46:47,
2552,25847,416,tranfer,2018-05-07 11:46:47,
2553,25848,512,tranfer,2018-05-07 11:46:47,
2554,25848,513,tranfer,2018-05-07 11:46:47,
2555,25849,514,tranfer,2018-05-07 11:46:47,
2556,25850,405,tranfer,2018-05-07 11:46:47,
2557,25851,416,tranfer,2018-05-07 11:46:47,
2558,25852,512,tranfer,2018-05-07 11:46:47,
2559,25852,513,tranfer,2018-05-07 11:46:47,
2560,25853,514,tranfer,2018-05-07 11:46:47,
2561,25854,416,tranfer,2018-05-07 11:46:47,
2562,25855,515,tranfer,2018-05-07 11:46:47,
2563,25855,516,tranfer,2018-05-07 11:46:47,
2564,25856,406,tranfer,2018-05-07 11:46:47,
2565,25857,416,tranfer,2018-05-07 11:46:47,
