1,ΕΕ,22/5/2018,11/6/2018,23/5/2018,3,ΠΕΙ,,,,ΑΙΘΣΤ12_Γ_ΠΕΙ_ΕΡΓ,08:00-09:00,21:00-22:00,08:00-09:00,21:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-23,537647
1,ΕΕ,22/5/2018,11/6/2018,23/5/2018,3,ΠΜΣ ΚΟΙΝ ΖΑΡΑΦΩΝΙΤΟΥ,,,,27,18:00-19:00,20:00-21:00,18:00-19:00,20:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-23,537648
1,ΕΕ,22/5/2018,11/6/2018,24/5/2018,4,ΔΕΠΣ,,,,49,08:00-09:00,21:00-22:00,08:00-09:00,21:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-24,537649
1,ΕΕ,22/5/2018,11/6/2018,24/5/2018,4,ΔΕΠΣ,,,,71,08:00-09:00,21:00-22:00,08:00-09:00,21:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-24,537650
1,ΕΕ,22/5/2018,11/6/2018,24/5/2018,4,ΚΟΙΝ ΠΜΣ ΚΟΙΝ ΚΑΝΤΖΑΡΑ,,,,60,15:00-16:00,20:00-21:00,15:00-16:00,20:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-24,537651
1,ΕΕ,22/5/2018,11/6/2018,24/5/2018,4,ΚΟΙΝ ΠΜΣ ΚΟΙΝ ΚΑΝΤΖΑΡΑ,,,,55,15:00-16:00,20:00-21:00,15:00-16:00,20:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-24,537652
1,ΕΕ,22/5/2018,11/6/2018,24/5/2018,4,ΚΠ,,,,20,08:00-09:00,09:00-10:00,08:00-09:00,09:00-10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-24,537653
1,ΕΕ,22/5/2018,11/6/2018,24/5/2018,4,ΠΕΙ,,,,7,08:00-09:00,09:00-10:00,08:00-09:00,09:00-10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-24,537654
1,ΕΕ,22/5/2018,11/6/2018,24/5/2018,4,ΠΕΙ,,,,8,16:00-17:00,17:00-18:00,16:00-17:00,17:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-24,537655
1,ΕΕ,22/5/2018,11/6/2018,24/5/2018,4,ΠΕΙ,,,,9,08:00-09:00,09:00-10:00,08:00-09:00,09:00-10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-24,537656
1,ΕΕ,22/5/2018,11/6/2018,24/5/2018,4,ΠΕΙ,,,,11,16:00-17:00,17:00-18:00,16:00-17:00,17:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-24,537657
1,ΕΕ,22/5/2018,11/6/2018,24/5/2018,4,ΠΕΙ,,,,21,08:00-09:00,19:00-20:00,08:00-09:00,19:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-24,537658
1,ΕΕ,22/5/2018,11/6/2018,24/5/2018,4,ΠΕΙ,,,,39,08:00-09:00,21:00-22:00,08:00-09:00,21:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-24,537659
1,ΕΕ,22/5/2018,11/6/2018,24/5/2018,4,ΠΕΙ,,,,ΑΙΘΣΤ12_Γ_ΠΕΙ_ΕΡΓ,08:00-09:00,21:00-22:00,08:00-09:00,21:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-24,537660
1,ΕΕ,22/5/2018,11/6/2018,25/5/2018,5,ΔΕΠΣ,,,,7,08:00-09:00,09:00-10:00,08:00-09:00,09:00-10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-25,537661
1,ΕΕ,22/5/2018,11/6/2018,25/5/2018,5,ΔΕΠΣ,,,,8,08:00-09:00,09:00-10:00,08:00-09:00,09:00-10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-25,537662
1,ΕΕ,22/5/2018,11/6/2018,25/5/2018,5,ΔΕΠΣ,,,,49,08:00-09:00,21:00-22:00,08:00-09:00,21:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-25,537663
1,ΕΕ,22/5/2018,11/6/2018,25/5/2018,5,ΔΕΠΣ,,,,71,08:00-09:00,21:00-22:00,08:00-09:00,21:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-25,537664
1,ΕΕ,22/5/2018,11/6/2018,25/5/2018,5,ΚΑ,,,,8,14:00-15:00,15:00-16:00,14:00-15:00,15:00-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-25,537665
1,ΕΕ,22/5/2018,11/6/2018,25/5/2018,5,ΚΟΙΝ ΠΜΣ ΚΟΙΝ ΚΑΝΤΖΑΡΑ,,,,55,15:00-16:00,17:00-18:00,15:00-16:00,17:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-25,537666
1,ΕΕ,22/5/2018,11/6/2018,25/5/2018,5,ΚΠ,,,,7,14:00-15:00,15:00-16:00,14:00-15:00,15:00-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-25,537667
1,ΕΕ,22/5/2018,11/6/2018,25/5/2018,5,ΚΠ,,,,14,20:00-21:00,21:00-22:00,20:00-21:00,21:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-25,537668
1,ΕΕ,22/5/2018,11/6/2018,25/5/2018,5,ΚΠ,,,,22,14:00-15:00,15:00-16:00,14:00-15:00,15:00-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-25,537669
1,ΕΕ,22/5/2018,11/6/2018,25/5/2018,5,ΠΕΙ,,,,3,08:00-09:00,09:00-10:00,08:00-09:00,09:00-10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-25,537670
1,ΕΕ,22/5/2018,11/6/2018,25/5/2018,5,ΠΕΙ,,,,5,08:00-09:00,09:00-10:00,08:00-09:00,09:00-10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-25,537671
1,ΕΕ,22/5/2018,11/6/2018,25/5/2018,5,ΠΕΙ,,,,6,08:00-09:00,11:00-12:00,08:00-09:00,11:00-12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-25,537672
1,ΕΕ,22/5/2018,11/6/2018,25/5/2018,5,ΠΕΙ,,,,21,08:00-09:00,19:00-20:00,08:00-09:00,19:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-25,537673
1,ΕΕ,22/5/2018,11/6/2018,25/5/2018,5,ΠΕΙ,,,,39,08:00-09:00,21:00-22:00,08:00-09:00,21:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-25,537674
1,ΕΕ,22/5/2018,11/6/2018,25/5/2018,5,ΠΕΙ,,,,ΑΙΘΣΤ12_Γ_ΠΕΙ_ΕΡΓ,08:00-09:00,21:00-22:00,08:00-09:00,21:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-25,537675
1,ΕΕ,22/5/2018,11/6/2018,26/5/2018,6,ΔΕΠΣ,,,,4,18:00-19:00,19:00-20:00,18:00-19:00,19:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-26,537676
1,ΕΕ,22/5/2018,11/6/2018,26/5/2018,6,ΠΕΙ,,,,39,08:00-09:00,21:00-22:00,08:00-09:00,21:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-26,537677
1,ΕΕ,22/5/2018,11/6/2018,26/5/2018,6,ΠΕΙ,,,,ΑΙΘΣΤ12_Γ_ΠΕΙ_ΕΡΓ,08:00-09:00,21:00-22:00,08:00-09:00,21:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-26,537678
1,ΕΕ,22/5/2018,11/6/2018,29/5/2018,2,29/5 ΠΕΙ ΠΜΣ ΣΕΜΙΝ.,,,,13,18:00-19:00,19:00-20:00,18:00-19:00,19:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-29,537679
1,ΕΕ,22/5/2018,11/6/2018,29/5/2018,2,ΔΕΠΣ,,,,49,08:00-09:00,21:00-22:00,08:00-09:00,21:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-29,537680
1,ΕΕ,22/5/2018,11/6/2018,29/5/2018,2,ΔΕΠΣ,,,,71,08:00-09:00,21:00-22:00,08:00-09:00,21:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-29,537681
1,ΕΕ,22/5/2018,11/6/2018,29/5/2018,2,ΚΟΙΝ ΠΜΣ ΚΟΙΝ ΚΑΝΤΖΑΡΑ,,,,60,15:00-16:00,17:00-18:00,15:00-16:00,17:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-29,537682
1,ΕΕ,22/5/2018,11/6/2018,29/5/2018,2,ΚΟΙΝ ΠΜΣ ΚΟΙΝ ΚΑΝΤΖΑΡΑ,,,,55,15:00-16:00,17:00-18:00,15:00-16:00,17:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-29,537683
1,ΕΕ,22/5/2018,11/6/2018,29/5/2018,2,ΚΠ,,,,4,14:00-15:00,15:00-16:00,14:00-15:00,15:00-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-29,537684
1,ΕΕ,22/5/2018,11/6/2018,29/5/2018,2,ΚΠ,,,,20,13:00-14:00,19:00-20:00,13:00-14:00,19:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2018-5-29,537685
