2420,15064,33,trtransfer,2018-05-04 15:55:12,,499,08:00:00,10:00:00,4
2421,15065,3,trtransfer,2018-05-04 15:55:12,,388,16:00:00,18:00:00,4
2422,15066,5,trtransfer,2018-05-04 15:55:12,,388,16:00:00,18:00:00,4
2423,15067,8,trtransfer,2018-05-04 15:55:12,,388,16:00:00,18:00:00,4
2424,15068,6,trtransfer,2018-05-04 15:55:12,,369,10:00:00,12:00:00,4
2425,15069,12,trtransfer,2018-05-04 15:55:12,,369,10:00:00,12:00:00,4
2426,15070,55,trtransfer,2018-05-04 15:55:12,,406,09:00:00,14:00:00,4
2427,15071,33,trtransfer,2018-05-04 15:55:12,,443,12:00:00,14:00:00,4
2428,15072,4,trtransfer,2018-05-04 15:55:12,,450,20:00:00,22:00:00,4
2429,15073,70,trtransfer,2018-05-04 15:55:12,,454,16:00:00,18:00:00,4
2430,15074,4,trtransfer,2018-05-04 15:55:12,,551,14:00:00,16:00:00,4
2431,15075,14,trtransfer,2018-05-04 15:55:12,,556,10:00:00,12:00:00,4
2432,15076,6,trtransfer,2018-05-04 15:55:12,,598,18:00:00,20:00:00,4
2433,15077,7,trtransfer,2018-05-04 15:55:12,,598,18:00:00,20:00:00,4
2434,15078,3,trtransfer,2018-05-04 15:55:12,,468,10:00:00,12:00:00,4
2435,15079,4,trtransfer,2018-05-04 15:55:12,,468,10:00:00,12:00:00,4
2436,15080,5,trtransfer,2018-05-04 15:55:12,,468,10:00:00,12:00:00,4
2437,15081,7,trtransfer,2018-05-04 15:55:12,,468,10:00:00,12:00:00,4
2438,15082,32,trtransfer,2018-05-04 15:55:12,,468,10:00:00,12:00:00,4
2439,15083,3,trtransfer,2018-05-04 15:55:12,,470,08:00:00,10:00:00,4
2440,15084,4,trtransfer,2018-05-04 15:55:12,,470,08:00:00,10:00:00,4
2441,15085,5,trtransfer,2018-05-04 15:55:12,,470,08:00:00,10:00:00,4
2442,15086,7,trtransfer,2018-05-04 15:55:12,,470,08:00:00,10:00:00,4
2443,15087,3,trtransfer,2018-05-04 15:55:12,,353,14:00:00,16:00:00,5
2444,15088,4,trtransfer,2018-05-04 15:55:12,,353,14:00:00,16:00:00,5
2445,15089,7,trtransfer,2018-05-04 15:55:12,,492,08:00:00,10:00:00,5
2446,15090,3,trtransfer,2018-05-04 15:55:12,,500,16:00:00,18:00:00,5
2447,15091,4,trtransfer,2018-05-04 15:55:12,,500,16:00:00,18:00:00,5
2448,15092,5,trtransfer,2018-05-04 15:55:12,,500,16:00:00,18:00:00,5
2449,15093,6,trtransfer,2018-05-04 15:55:12,,376,10:00:00,12:00:00,5
2450,15094,7,trtransfer,2018-05-04 15:55:12,,376,10:00:00,12:00:00,5
2451,15095,8,trtransfer,2018-05-04 15:55:12,,376,10:00:00,12:00:00,5
