15,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ209_Β,174,176,11:00-12:00,11:00,12:00,,ΕΜΕΠ,,ΕΜΕΠ,Π,3,,410165,,,,ΨΥΧ,,ΨΥΧ,Π,1,Υ,600002,Κοιν.Ψυχ.Ι,,Προδρομίτης,ΕΜΕΠ,,ΚΠ,,,ΥΠ,510176,,,,ΔΕΠΣ,,ΨΥΧ,,,,,,,,ΔΕΠΣ,,ΔΔ,Π,7,ΥΠ,700041,,,,,,,,,,,,,,,,,,
16,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ209_Β,174,176,12:00-13:00,12:00,13:00,,ΕΜΕΠ,,ΕΜΕΠ,Π,3,,410165,,,,ΨΥΧ,,ΨΥΧ,Π,1,Υ,600002,Κοιν.Ψυχ.Ι,,Προδρομίτης,ΕΜΕΠ,,ΕΜΕΠ,,,,ΕΜΕΠ ΚΟΚΟΡΗ,,,,ΔΕΠΣ,,ΔΔ,Π,5,ΥΠ,700125,,,,ΔΕΠΣ,,ΠΕΙ,,5,ΕΕ,110295,,,,,,,,,,,,,,,,,,
17,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ209_Β,174,176,13:00-14:00,13:00,14:00,,ΕΜΕΠ,,ΕΜΕΠ,Π,3,,410165,,,,ΨΥΧ,,ΨΥΧ,Π,1,Υ,600002,Κοιν.Ψυχ.Ι,,Προδρομίτης,ΕΜΕΠ,,ΕΜΕΠ,,,,ΕΜΕΠ ΚΟΚΟΡΗ,,,,ΔΕΠΣ,,ΔΔ,Π,5,ΥΠ,700125,,,,ΔΔ,,ΠΕΙ,,5,ΕΕ,110295,,,,,,,,,,,,,,,,,,
18,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ209_Β,174,176,14:00-15:00,14:00,15:00,,ΔΕΠΣ,,ΔΕΠΣ,,,,,,,,ΚΑ,,ΚΑ,Π,5,Ε,520109,,,,ΕΜΕΠ,,ΕΜΕΠ,,,,ΕΜΕΠ ΚΟΚΟΡΗ,,,,ΕΜΕΠ,,ΕΜΕΠ,Π,1,,410286,,,,ΔΔ,,ΠΕΙ,,5,ΕΕ,110295,,,,,,,,,,,,,,,,,,
19,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ209_Β,174,176,15:00-16:00,15:00,16:00,,ΔΕΠΣ,,ΔΕΠΣ,,,,,,,,ΚΑ,,ΚΑ,Π,5,Ε,520109,,,,ΔΕΠΣ,,ΚΟΙΝ,Π,3,Υ,300013,ΕΙΣΑΓ ΕΠΙΣΤΗΜΟΛΟΓΙΑ,3,ΞΑΝΘΟΠΥΛΟΣ,ΕΜΕΠ,,ΕΜΕΠ,Π,1,,410286,,,,ΔΕΠΣ,,ΠΕΙ,,,,,,,,,,,,,,,,,,,,,,
20,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ209_Β,174,176,16:00-17:00,16:00,17:00,,ΔΕΠΣ,,ΔΕΠΣ,,,,,,,,ΚΑ,,ΚΑ,Π,5,Ε,520109,,,,ΔΕΠΣ,,ΚΟΙΝ,Π,3,Υ,300013,ΕΙΣΑΓ ΕΠΙΣΤΗΜΟΛΟΓΙΑ,3,ΞΑΝΘΟΠΥΛΟΣ,ΕΜΕΠ,,ΕΜΕΠ,Π,1,,410286,,,,ΔΕΠΣ,,ΠΕΙ,,,,,,,,,,,,,,,,,,,,,,
21,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ209_Β,174,176,17:00-18:00,17:00,18:00,,ΚΑ,,ΚΠ,,,ΥΠ,510178,,,,ΚΠ,,,,,,09/01/18 ΚΟΙΝ ΑΝΑΠΛ ΞΑΝΘΟΠΟΥΛΟΣ,,,,ΔΕΠΣ,,ΚΟΙΝ,Π,3,Υ,300013,ΕΙΣΑΓ ΕΠΙΣΤΗΜΟΛΟΓΙΑ,3,ΞΑΝΘΟΠΥΛΟΣ,ΕΜΕΠ,,ΔΕΠΣ,,,,,,,,ΔΕΠΣ,,ΔΕΠΣ,Π,1,Υ,120306,,,,,,,,,,,,,,,,,,
22,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ209_Β,174,176,18:00-19:00,18:00,19:00,,ΚΑ,,ΚΠ,,,ΥΠ,510178,,,,ΚΠ,,ΕΜΕΠ,,,,09/01/18 ΚΟΙΝ ΑΝΑΠΛ ΞΑΝΘΟΠΟΥΛΟΣ,,,,ΔΕΠΣ,,ΔΕΠΣ,Π,3,Υ,120484,,,,ΕΜΕΠ,,ΔΕΠΣ,,,,,,,,ΨΥΧ,,ΔΕΠΣ,Π,1,Υ,120306,,,,,,,,,,,,,,,,,,
23,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ209_Β,174,176,19:00-20:00,19:00,20:00,,ΚΑ,,ΚΠ,,,ΥΠ,510178,,,,ΚΠ,,ΕΜΕΠ,,,,09/01/18 ΚΟΙΝ ΑΝΑΠΛ ΞΑΝΘΟΠΟΥΛΟΣ,,,,ΔΕΠΣ,,ΔΕΠΣ,Π,3,Υ,120484,,,,ΕΜΕΠ,,ΔΕΠΣ,,,,,,,,ΨΥΧ,,ΔΕΠΣ,Π,1,Υ,120306,,,,,,,,,,,,,,,,,,
24,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ209_Β,174,176,20:00-21:00,20:00,21:00,,ΔΕΠΣ,,,,,,,,,,ΚΑ,,ΕΜΕΠ,,,,,,,,ΔΕΠΣ,,ΔΕΠΣ,Π,3,Υ,120484,,,,ΕΜΕΠ,,,,,,,,,,ΨΥΧ,,ΔΕΠΣ,,,,,,,,,,,,,,,,,,,,,,
25,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ209_Β,174,176,21:00-22:00,21:00,22:00,,ΔΕΠΣ,,,,,,,,,,ΚΑ,,,,,,,,,,ΔΕΠΣ,,,,,,,,,,ΕΜΕΠ,,,,,,,,,,ΨΥΧ,,,,,,,,,,,,,,,,,,,,,,,,
26,2017-18,1,1,02/10/2017,15/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2017-18,1,1,02/10/2017,15/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2017-18,1,1,02/10/2017,15/01/2018,--------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--------------,,,,,,,,,,,,,,,,,,,,,,
29,2017-18,1,1,02/10/2017,15/01/2018,"ΑΙΘΟΥΣΑ 300,   ΚΩΔ: 007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
