14982,2018-05-04 15:43:43,1,transf,2,26270,12,,537903,1,2018-01-15,2018-01-15,2018-05-04 15:43:43,,1,1
14983,2018-05-04 15:43:43,1,transf,2,26284,12,,537904,1,2018-01-15,2018-01-15,2018-05-04 15:43:43,,1,1
14984,2018-05-04 15:43:43,1,transf,2,26326,12,,537905,1,2018-01-15,2018-01-15,2018-05-04 15:43:43,,1,1
14985,2018-05-04 15:43:43,1,transf,2,26326,12,,537906,1,2018-01-15,2018-01-15,2018-05-04 15:43:43,,1,1
14986,2018-05-04 15:43:43,1,transf,2,26331,12,,537907,1,2018-01-15,2018-01-15,2018-05-04 15:43:43,,1,1
14987,2018-05-04 15:43:43,1,transf,2,26336,12,,537908,1,2018-01-15,2018-01-15,2018-05-04 15:43:43,,1,1
14988,2018-05-04 15:43:43,1,transf,2,26343,12,,537909,1,2018-01-15,2018-01-15,2018-05-04 15:43:43,,1,1
14989,2018-05-04 15:43:43,1,transf,2,26343,12,,537910,1,2018-01-15,2018-01-15,2018-05-04 15:43:43,,1,1
14990,2018-05-04 15:43:43,1,transf,2,26343,12,,537911,1,2018-01-15,2018-01-15,2018-05-04 15:43:43,,1,1
14991,2018-05-04 15:43:43,1,transf,2,26343,12,,537912,1,2018-01-15,2018-01-15,2018-05-04 15:43:43,,1,1
14992,2018-05-04 15:43:43,1,transf,2,26355,12,,537913,1,2018-01-15,2018-01-15,2018-05-04 15:43:43,,1,1
14993,2018-05-04 15:43:43,1,transf,2,26355,12,,537914,1,2018-01-15,2018-01-15,2018-05-04 15:43:43,,1,1
14994,2018-05-04 15:43:43,1,transf,2,26355,12,,537915,1,2018-01-15,2018-01-15,2018-05-04 15:43:43,,1,1
14995,2018-05-04 15:43:43,2,transf,2,25646,12,,537940,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
14996,2018-05-04 15:43:43,2,transf,2,25646,12,,537941,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
14997,2018-05-04 15:43:43,2,transf,2,25654,12,,537942,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
14998,2018-05-04 15:43:43,2,transf,2,25681,12,,537943,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
14999,2018-05-04 15:43:43,2,transf,2,25681,12,,537944,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15000,2018-05-04 15:43:43,2,transf,2,25718,12,,537945,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15001,2018-05-04 15:43:43,6,transf,2,25727,12,,537946,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15002,2018-05-04 15:43:43,6,transf,2,25751,12,,537947,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15003,2018-05-04 15:43:43,6,transf,2,25751,12,,537948,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15004,2018-05-04 15:43:43,6,transf,2,25751,12,,537949,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15005,2018-05-04 15:43:43,6,transf,2,25779,12,,537950,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15006,2018-05-04 15:43:43,5,transf,2,25808,12,,537951,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15007,2018-05-04 15:43:43,5,transf,2,25808,12,,537952,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15008,2018-05-04 15:43:43,5,transf,2,25909,12,,537953,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15009,2018-05-04 15:43:43,5,transf,2,25909,12,,537954,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15010,2018-05-04 15:43:43,5,transf,2,25929,12,,537956,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15011,2018-05-04 15:43:43,5,transf,2,25935,12,,537957,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15012,2018-05-04 15:43:43,1,transf,2,25950,12,,537958,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15013,2018-05-04 15:43:43,1,transf,2,25989,12,,537959,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15014,2018-05-04 15:43:43,1,transf,2,26005,12,,537960,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15015,2018-05-04 15:43:43,3,transf,2,26040,12,,537961,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15016,2018-05-04 15:43:43,3,transf,2,26040,12,,537962,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15017,2018-05-04 15:43:43,3,transf,2,26040,12,,537963,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15018,2018-05-04 15:43:43,3,transf,2,26076,12,,537965,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15019,2018-05-04 15:43:43,1,transf,2,26174,12,,537966,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15020,2018-05-04 15:43:43,5,transf,2,26198,12,,537967,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15021,2018-05-04 15:43:43,5,transf,2,26218,12,,537968,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15022,2018-05-04 15:43:43,5,transf,2,26221,12,,537969,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15023,2018-05-04 15:43:43,1,transf,2,26292,12,,537970,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15024,2018-05-04 15:43:43,1,transf,2,26295,12,,537971,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15025,2018-05-04 15:43:43,1,transf,2,26318,12,,537972,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15026,2018-05-04 15:43:43,1,transf,2,26318,12,,537973,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15027,2018-05-04 15:43:43,1,transf,2,26334,12,,537974,1,2018-01-16,2018-01-16,2018-05-04 15:43:43,,1,1
15028,2018-05-04 15:43:43,2,transf,2,25701,12,,537996,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15029,2018-05-04 15:43:43,6,transf,2,25723,12,,537997,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15030,2018-05-04 15:43:43,6,transf,2,25764,12,,537998,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15031,2018-05-04 15:43:43,6,transf,2,25764,12,,537999,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15032,2018-05-04 15:43:43,6,transf,2,25764,12,,538000,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15033,2018-05-04 15:43:43,5,transf,2,25847,12,,538001,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15034,2018-05-04 15:43:43,5,transf,2,25854,12,,538002,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15035,2018-05-04 15:43:43,5,transf,2,25869,12,,538003,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15036,2018-05-04 15:43:43,5,transf,2,25887,12,,538004,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15037,2018-05-04 15:43:43,5,transf,2,25927,12,,538005,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15038,2018-05-04 15:43:43,5,transf,2,25927,12,,538006,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15039,2018-05-04 15:43:43,5,transf,2,25927,12,,538007,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15040,2018-05-04 15:43:43,5,transf,2,25942,12,,538008,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15041,2018-05-04 15:43:43,5,transf,2,25942,12,,538009,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15042,2018-05-04 15:43:43,1,transf,2,25972,12,,538011,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15043,2018-05-04 15:43:43,1,transf,2,26028,12,,538012,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15044,2018-05-04 15:43:43,3,transf,2,26052,12,,538013,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15045,2018-05-04 15:43:43,3,transf,2,26054,12,,538014,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15046,2018-05-04 15:43:43,3,transf,2,26080,12,,538015,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15047,2018-05-04 15:43:43,1,transf,2,26167,12,,538016,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15048,2018-05-04 15:43:43,5,transf,2,26183,12,,538017,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15049,2018-05-04 15:43:43,5,transf,2,26199,12,,538018,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15050,2018-05-04 15:43:43,5,transf,2,26207,12,,538019,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15051,2018-05-04 15:43:43,5,transf,2,26210,12,,538020,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15052,2018-05-04 15:43:43,1,transf,2,26301,12,,538027,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15053,2018-05-04 15:43:43,1,transf,2,26311,12,,538028,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15054,2018-05-04 15:43:43,1,transf,2,26311,12,,538029,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15055,2018-05-04 15:43:43,1,transf,2,26311,12,,538030,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15056,2018-05-04 15:43:43,1,transf,2,26311,12,,538031,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15057,2018-05-04 15:43:43,1,transf,2,26329,12,,538032,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15058,2018-05-04 15:43:43,1,transf,2,26329,12,,538033,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15059,2018-05-04 15:43:43,1,transf,2,26329,12,,538034,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15060,2018-05-04 15:43:43,1,transf,2,26329,12,,538035,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15061,2018-05-04 15:43:43,1,transf,2,26329,12,,538036,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15062,2018-05-04 15:43:43,1,transf,2,26362,12,,538037,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15063,2018-05-04 15:43:43,1,transf,2,26362,12,,538038,1,2018-01-17,2018-01-17,2018-05-04 15:43:43,,1,1
15064,2018-05-04 15:43:43,2,transf,2,25693,12,,538059,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15065,2018-05-04 15:43:43,6,transf,2,25740,12,,538061,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15066,2018-05-04 15:43:43,6,transf,2,25740,12,,538062,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15067,2018-05-04 15:43:43,6,transf,2,25740,12,,538063,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15068,2018-05-04 15:43:43,6,transf,2,25784,12,,538064,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15069,2018-05-04 15:43:43,6,transf,2,25784,12,,538065,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15070,2018-05-04 15:43:43,5,transf,2,25862,12,,538066,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15071,2018-05-04 15:43:43,1,transf,2,25967,12,,538068,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15072,2018-05-04 15:43:43,3,transf,2,26041,12,,538069,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15073,2018-05-04 15:43:43,3,transf,2,26043,12,,538070,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15074,2018-05-04 15:43:43,1,transf,2,26143,12,,538073,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15075,2018-05-04 15:43:43,5,transf,2,26217,12,,538074,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15076,2018-05-04 15:43:43,1,transf,2,26304,12,,538075,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15077,2018-05-04 15:43:43,1,transf,2,26304,12,,538076,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15078,2018-05-04 15:43:43,1,transf,2,26350,12,,538077,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15079,2018-05-04 15:43:43,1,transf,2,26350,12,,538078,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15080,2018-05-04 15:43:43,1,transf,2,26350,12,,538079,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15081,2018-05-04 15:43:43,1,transf,2,26350,12,,538080,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15082,2018-05-04 15:43:43,1,transf,2,26350,12,,538081,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15083,2018-05-04 15:43:43,1,transf,2,26372,12,,538082,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15084,2018-05-04 15:43:43,1,transf,2,26372,12,,538083,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15085,2018-05-04 15:43:43,1,transf,2,26372,12,,538084,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15086,2018-05-04 15:43:43,1,transf,2,26372,12,,538085,1,2018-01-18,2018-01-18,2018-05-04 15:43:43,,1,1
15087,2018-05-04 15:43:43,2,transf,2,25652,12,,538110,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15088,2018-05-04 15:43:43,2,transf,2,25652,12,,538111,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15089,2018-05-04 15:43:43,2,transf,2,25665,12,,538113,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15090,2018-05-04 15:43:43,2,transf,2,25696,12,,538114,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15091,2018-05-04 15:43:43,2,transf,2,25696,12,,538115,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15092,2018-05-04 15:43:43,2,transf,2,25696,12,,538116,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15093,2018-05-04 15:43:43,6,transf,2,25742,12,,538117,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15094,2018-05-04 15:43:43,6,transf,2,25742,12,,538118,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15095,2018-05-04 15:43:43,6,transf,2,25742,12,,538119,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15096,2018-05-04 15:43:43,5,transf,2,25805,12,,538120,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15097,2018-05-04 15:43:43,5,transf,2,25805,12,,538121,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15098,2018-05-04 15:43:43,5,transf,2,25805,12,,538122,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15099,2018-05-04 15:43:43,5,transf,2,25846,12,,538123,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15100,2018-05-04 15:43:43,5,transf,2,25846,12,,538124,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15101,2018-05-04 15:43:43,5,transf,2,25898,12,,538125,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15102,2018-05-04 15:43:43,5,transf,2,25898,12,,538126,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15103,2018-05-04 15:43:43,5,transf,2,25919,12,,538127,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15104,2018-05-04 15:43:43,5,transf,2,25919,12,,538128,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15105,2018-05-04 15:43:43,5,transf,2,25934,12,,538129,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15106,2018-05-04 15:43:43,5,transf,2,25934,12,,538130,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15107,2018-05-04 15:43:43,1,transf,2,25997,12,,538131,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15108,2018-05-04 15:43:43,3,transf,2,26070,12,,538134,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15109,2018-05-04 15:43:43,3,transf,2,26070,12,,538135,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15110,2018-05-04 15:43:43,1,transf,2,26126,12,,538138,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15111,2018-05-04 15:43:43,1,transf,2,26155,12,,538139,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15112,2018-05-04 15:43:43,5,transf,2,26230,12,,538140,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15113,2018-05-04 15:43:43,5,transf,2,26244,12,,538141,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15114,2018-05-04 15:43:43,1,transf,2,26265,12,,538142,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15115,2018-05-04 15:43:43,1,transf,2,26265,12,,538143,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15116,2018-05-04 15:43:43,1,transf,2,26265,12,,538144,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15117,2018-05-04 15:43:43,1,transf,2,26265,12,,538145,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15118,2018-05-04 15:43:43,1,transf,2,26265,12,,538146,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15119,2018-05-04 15:43:43,1,transf,2,26265,12,,538147,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15120,2018-05-04 15:43:43,1,transf,2,26271,12,,538149,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15121,2018-05-04 15:43:43,1,transf,2,26271,12,,538150,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15122,2018-05-04 15:43:43,1,transf,2,26353,12,,538151,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15123,2018-05-04 15:43:43,1,transf,2,26353,12,,538152,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15124,2018-05-04 15:43:43,1,transf,2,26353,12,,538153,1,2018-01-19,2018-01-19,2018-05-04 15:43:43,,1,1
15125,2018-05-04 15:43:43,1,transf,2,26149,12,,538173,1,2018-01-20,2018-01-20,2018-05-04 15:43:43,,1,1
15126,2018-05-04 15:43:43,1,transf,2,26359,12,,538174,1,2018-01-20,2018-01-20,2018-05-04 15:43:43,,1,1
15127,2018-05-04 15:43:43,1,transf,2,26359,12,,538175,1,2018-01-20,2018-01-20,2018-05-04 15:43:43,,1,1
15128,2018-05-04 15:43:43,2,transf,2,25661,12,,538184,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15129,2018-05-04 15:43:43,2,transf,2,25661,12,,538185,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15130,2018-05-04 15:43:43,2,transf,2,25702,12,,538186,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15131,2018-05-04 15:43:43,6,transf,2,25790,12,,538187,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15132,2018-05-04 15:43:43,6,transf,2,25790,12,,538188,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15133,2018-05-04 15:43:43,5,transf,2,25803,12,,538189,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15134,2018-05-04 15:43:43,5,transf,2,25803,12,,538190,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15135,2018-05-04 15:43:43,5,transf,2,25803,12,,538191,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15136,2018-05-04 15:43:43,5,transf,2,25825,12,,538192,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15137,2018-05-04 15:43:43,5,transf,2,25918,12,,538193,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15138,2018-05-04 15:43:43,5,transf,2,25938,12,,538194,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15139,2018-05-04 15:43:43,1,transf,2,25961,12,,538195,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15140,2018-05-04 15:43:43,1,transf,2,25965,12,,538196,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15141,2018-05-04 15:43:43,1,transf,2,25970,12,,538197,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15142,2018-05-04 15:43:43,3,transf,2,26053,12,,538198,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15143,2018-05-04 15:43:43,3,transf,2,26053,12,,538199,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15144,2018-05-04 15:43:43,3,transf,2,26069,12,,538200,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15145,2018-05-04 15:43:43,3,transf,2,26069,12,,538201,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15146,2018-05-04 15:43:43,3,transf,2,26086,12,,538202,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15147,2018-05-04 15:43:43,3,transf,2,26087,12,,538203,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15148,2018-05-04 15:43:43,5,transf,2,26225,12,,538204,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15149,2018-05-04 15:43:43,5,transf,2,26228,12,,538205,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15150,2018-05-04 15:43:43,1,transf,2,26261,12,,538206,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15151,2018-05-04 15:43:43,1,transf,2,26261,12,,538207,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15152,2018-05-04 15:43:43,1,transf,2,26261,12,,538208,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15153,2018-05-04 15:43:43,1,transf,2,26261,12,,538209,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15154,2018-05-04 15:43:43,1,transf,2,26276,12,,538210,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15155,2018-05-04 15:43:43,1,transf,2,26300,12,,538215,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15156,2018-05-04 15:43:43,1,transf,2,26312,12,,538217,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15157,2018-05-04 15:43:43,1,transf,2,26330,12,,538218,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15158,2018-05-04 15:43:43,1,transf,2,26330,12,,538219,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15159,2018-05-04 15:43:43,1,transf,2,26330,12,,538220,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15160,2018-05-04 15:43:43,1,transf,2,26330,12,,538221,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15161,2018-05-04 15:43:43,1,transf,2,26330,12,,538222,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15162,2018-05-04 15:43:43,1,transf,2,26352,12,,538223,1,2018-01-22,2018-01-22,2018-05-04 15:43:43,,1,1
15163,2018-05-04 15:43:43,2,transf,2,25651,12,,538254,1,2018-01-23,2018-01-23,2018-05-04 15:43:43,,1,1
15164,2018-05-04 15:43:43,2,transf,2,25651,12,,538255,1,2018-01-23,2018-01-23,2018-05-04 15:43:43,,1,1
15165,2018-05-04 15:43:43,2,transf,2,25687,12,,538256,1,2018-01-23,2018-01-23,2018-05-04 15:43:43,,1,1
15166,2018-05-04 15:43:43,2,transf,2,25709,12,,538257,1,2018-01-23,2018-01-23,2018-05-04 15:43:43,,1,1
15167,2018-05-04 15:43:43,6,transf,2,25750,12,,538258,1,2018-01-23,2018-01-23,2018-05-04 15:43:43,,1,1
15168,2018-05-04 15:43:43,6,transf,2,25750,12,,538259,1,2018-01-23,2018-01-23,2018-05-04 15:43:43,,1,1
